target,split,accuracy,precision,recall,f1,auroc,auprc
CHEMBL4078,train,0.969170403587444,0.9482758620689655,0.9833971902937421,0.9655172413793104,0.997264548988687,0.9965587073712259
CHEMBL4078,scaffold,0.7456258411843876,0.6696696696696697,0.7384105960264901,0.7023622047244095,0.8042941238305478,0.7494078234181052
CHEMBL4078,random,0.8481182795698925,0.7836990595611285,0.8503401360544217,0.8156606851549756,0.9042139077853364,0.8858063670713969
