target,split,accuracy,precision,recall,f1,auroc,auprc
CHEMBL240,train,0.9056024558710668,0.6492537313432836,0.8571428571428571,0.7388535031847133,0.96359158083296,0.8180078736143802
CHEMBL240,scaffold,0.8342541436464088,0.44660194174757284,0.5822784810126582,0.5054945054945055,0.8010694020078568,0.4971972476135792
CHEMBL240,random,0.7753222836095764,0.4247787610619469,0.45714285714285713,0.44036697247706424,0.7574690150032616,0.46796798405103945
