target,split,accuracy,precision,recall,f1,auroc,auprc
CHEMBL5763,train,0.9844236760124611,0.9774193548387097,0.9588607594936709,0.9680511182108626,0.9991304006695261,0.9973997540397159
CHEMBL5763,scaffold,0.8370786516853933,0.6829268292682927,0.6363636363636364,0.6588235294117647,0.882669983416252,0.7129973404655199
CHEMBL5763,random,0.8448598130841122,0.7441860465116279,0.6575342465753424,0.6981818181818182,0.8668169172799943,0.7731080376773847
