target,split,accuracy,precision,recall,f1,auroc,auprc
CHEMBL4078,train,0.982080637132902,0.9881235154394299,0.9696969696969697,0.9788235294117648,0.9988476626182968,0.9984805473047111
CHEMBL4078,scaffold,0.7698519515477793,0.7190635451505016,0.7119205298013245,0.7154742096505824,0.8197391539397215,0.724415271582602
CHEMBL4078,random,0.8373655913978495,0.8056537102473498,0.7755102040816326,0.7902946273830156,0.8932804232804232,0.8603446280179432
