target,split,accuracy,precision,recall,f1,auroc,auprc
CHEMBL5763,train,0.9756387403446227,0.93058568329718,0.9794520547945206,0.9543937708565072,0.9976325392895784,0.9931060160250746
CHEMBL5763,scaffold,0.8183520599250936,0.610062893081761,0.7348484848484849,0.6666666666666666,0.8798055178652193,0.7390949772391937
CHEMBL5763,random,0.8299065420560747,0.6571428571428571,0.7876712328767124,0.7165109034267912,0.8861675529105187,0.7993337663023821
